image	max_pumps	pump_loop.thisRepN	pump_loop.thisTrialN	pump_loop.thisN	pump_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trials.started	stim_balloon.started	stim_balloon_burst.started	stim_balloon_burst.stopped	text_ballon_value.started	text_bank.started	mouse.started	sound_bang.started	sound_bang.stopped	button_balloon.started	trials.stopped	n_pumps	earnings	popped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	button_balloon.numClicks	button_balloon.timesOn	button_balloon.timesOff	Feedback.started	text_feedback.started	Feedback.stopped	text_feedback.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.04222820000723004	0.0473695999244228	0.0473695999244228	0.04254900000523776	34.917148799984716	[0.687962962962963]	[-0.387037037037037]	[1]	[0]	[0]	[34.87388249998912]																																			20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	110	0	0	0	25	34.98322479997296													34.92323740001302	34.98322479997296	34.98322479997296	34.98322479997296	34.98322479997296	34.98322479997296	0.007838299963623285	0.007838299963623285	0.007838299963623285	34.98322479997296	41.226926899980754	20	1.00	False	"[0.012037037037037037, 0.012037037037037037, 0.013888888888888888, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815]"	"[-0.36666666666666664, -0.36666666666666664, -0.3685185185185185, -0.37222222222222223, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37777777777777777, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.2692296999739483, 1.494244399946183, 1.6942547999788076, 1.8859284999780357, 2.044307600008324, 2.2192659999709576, 2.386114399996586, 2.5524764000438154, 2.686004600021988, 2.827670400030911, 2.9859535000286996, 3.152578299981542, 3.3191989000188187, 3.5275799999944866, 3.710886799963191, 3.910913100000471, 4.702651700004935, 5.052814899943769, 5.419479200034402, 5.802826300030574, 6.302755199954845]"	21	"[1.219467099988833, 1.4444816999603063, 1.6445044999709353, 1.8361719999229535, 1.994551599957049, 2.169510299921967, 2.336362399975769, 2.502714099944569, 2.636249399976805, 2.777908199932426, 2.936191999935545, 3.102820099913515, 3.269441799959168, 3.4778221999295056, 3.66112899989821, 3.861150199896656, 4.652896999963559, 5.003059099894017, 5.3697200999595225, 5.753068699967116, 6.252930499962531]"	"[1.3191433999454603, 1.5525861999485642, 1.727643399965018, 1.9192521999357268, 2.102521499968134, 2.260922999936156, 2.419213499990292, 2.5442252999637276, 2.71092369989492, 2.8526711999438703, 3.0275955999968573, 3.177627999917604, 3.352633100003004, 3.560961499926634, 3.7526794999139383, 3.95283619989641, 4.711057599983178, 5.111077299923636, 5.477774699917063, 5.852792199933901, 6.252934899996035]"	41.22829320002347	41.242001999984495	42.73380719998386									20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	62	0	1	1	14	42.75045409996528													42.73397900001146	42.75045409996528	42.75045409996528	42.75045409996528	42.75045409996528	42.75045409996528	0.006887999945320189	0.006887999945320189	0.006887999945320189	42.75045409996528	47.794257599976845	26	1.30	False	"[0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815]"	"[-0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.24229600001126528, 0.4256579000502825, 0.6173240999924019, 0.7757607999956235, 0.9590629000449553, 1.167200000025332, 1.3422129999380559, 1.5089119999902323, 1.683938100002706, 1.8674013999989256, 2.05918159999419, 2.250825499999337, 2.4424970999825746, 2.6258109000045806, 2.8008196000009775, 2.9759586999425665, 3.1590162999927998, 3.334040299989283, 3.492540100007318, 3.667518600006588, 3.8342286000261083, 3.9925579000264406, 4.175882500014268, 4.3342628999380395, 4.467461599968374, 4.617608799948357, 5.059344899957068]"	27	"[0.23325379996094853, 0.4166129999794066, 0.6082841999595985, 0.7667207999620587, 0.9500220000045374, 1.1581585999811068, 1.333170900004916, 1.4998684999300167, 1.6748976999660954, 1.8583606999600306, 2.050140199949965, 2.2417840999551117, 2.4334576999535784, 2.616767799947411, 2.79178149998188, 2.966919400030747, 3.1499684000154957, 3.3249972999328747, 3.4835049000103027, 3.6584713000338525, 3.8251838999567553, 3.983520400011912, 4.166833800030872, 4.3252198999980465, 4.45841510000173, 4.608567000017501, 5.0502438000403345]"	"[0.34131769998930395, 0.5079558999277651, 0.6829865999752656, 0.8746462999843061, 1.0496688999701291, 1.2330154000082985, 1.4246971999527887, 1.6080498000374064, 1.7747606999473646, 1.9497377999359742, 2.1664037000155076, 2.3497708999784663, 2.541479400009848, 2.724808400031179, 2.9081224999390543, 3.0748118000337854, 3.258177599986084, 3.4331788000417873, 3.5748923999490216, 3.7415389999514446, 3.916671499959193, 4.074914199998602, 4.241555999964476, 4.391638100030832, 4.541642599971965, 4.724964199936949, 5.050247899955139]"	47.79536510002799	47.80087509995792	49.292741899960674	49.3008911999641								20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	5	0	2	2	1	49.3008911999641													49.29291680001188	49.3008911999641	49.3008911999641	49.3008911999641	49.3008911999641	49.3008911999641	0.005590599961578846	0.005590599961578846	0.005590599961578846	49.3008911999641	51.486234799958766	6	0.25	True	"[0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815]"	"[-0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[1.1005374999949709, 1.3337139000650495, 1.5254081999883056, 1.7170941000804305, 1.908762300037779, 2.0922609000699595]"	6	"[1.0987120000645518, 1.331886600004509, 1.5235833000624552, 1.715268800035119, 1.906936400104314, 2.090436000027694]"	"[1.2233957001008093, 1.4317807001061738, 1.631767800077796, 1.7984543000347912, 1.998502800008282, 2.1818343000486493]"	51.48685260000639	51.501053099986166	52.99279839999508									20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	92	0	3	3	21	53.00927789998241													52.99300909996964	53.00927789998241	53.00927789998241	53.00927789998241	53.00927789998241	53.00927789998241	0.007546499953605235	0.007546499953605235	0.007546499953605235	53.00927789998241	58.32803570001852	21	1.05	False	"[0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888]"	"[-0.37962962962962965, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.37534949998371303, 0.5837271999334916, 0.75873080000747, 0.9672803999856114, 1.167055599973537, 1.3670574999414384, 1.5754322999855503, 1.7671627999516204, 1.9754531999351457, 2.1754690000088885, 2.4086535000242293, 2.6088377999840304, 2.8253294000169262, 3.200400899979286, 3.4921707999892533, 3.892331999959424, 4.067087900009938, 4.242117999936454, 4.4254490999737754, 4.608817099942826, 4.78398730000481, 5.333996300003491]"	22	"[0.3658663999522105, 0.5742404999909922, 0.7492430999409407, 0.9577945999335498, 1.157565400004387, 1.3575653999578208, 1.5659444999182597, 1.7576775999041274, 1.9659618999576196, 2.1659812999423593, 2.399164699949324, 2.5993479999015108, 2.815832299995236, 3.1909074999857694, 3.4826815999113023, 3.8828396999742836, 4.057595299906097, 4.232624899945222, 4.415954799973406, 4.599323399947025, 4.774498999933712, 5.324444499914534]"	"[0.4488695999607444, 0.665550599922426, 0.8572105999337509, 1.065630599972792, 1.2655894999625161, 1.4489460999611765, 1.6656167999608442, 1.8656271999934688, 2.0739643999841064, 2.2739785999292508, 2.499145899899304, 2.708815399906598, 2.915724299964495, 3.299099399941042, 3.5990826999768615, 3.9574313999619335, 4.140809399890713, 4.332469599903561, 4.507477599894628, 4.707488799933344, 4.899149199947715, 5.324448599945754]"	58.32904189999681	58.34298289997969	59.834808800020255									20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	27	0	4	4	6	59.851424399996176													59.834984999964945	59.851424399996176	59.851424399996176	59.851424399996176	59.851424399996176	59.851424399996176	0.0072481000097468495	0.0072481000097468495	0.0072481000097468495	59.851424399996176	64.5286242000293	24	1.20	False	"[0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888]"	"[-0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074, -0.3824074074074074]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.17546559998299927, 0.3671452000271529, 0.5589788000797853, 0.7339664000319317, 0.9090024000033736, 1.1006968000438064, 1.2842335000168532, 1.4757985000032932, 1.667577699990943, 1.8508251000894234, 2.042536500026472, 2.267523600021377, 2.459186000050977, 2.6925602999981493, 2.8759197000181302, 3.059231900027953, 3.227383300079964, 3.417484400095418, 3.6091975000454113, 3.7674829000607133, 3.959281900082715, 4.175888400059193, 4.375939000048675, 4.692727499990724]"	24	"[0.16792649996932596, 0.3596057000104338, 0.5514473000075668, 0.7264267000136897, 0.9014685000292957, 1.0931576000293717, 1.2767057999735698, 1.4682636000216007, 1.6600387999787927, 1.8432926000095904, 2.0349951999960467, 2.2599871000275016, 2.4516506999498233, 2.6850223999936134, 2.8683803000021726, 3.0516980999382213, 3.2200076000299305, 3.4099412999348715, 3.601659799925983, 3.7599459999473765, 3.9517472999868914, 4.168354099965654, 4.368400299921632, 4.685128999990411]"	"[0.2760967999929562, 0.4594388999976218, 0.6511245999718085, 0.826123800012283, 1.0094826000276953, 1.1929181999294087, 1.384628999978304, 1.5679625000339001, 1.7763130000093952, 1.9596427999204025, 2.1679789000190794, 2.359671799931675, 2.5763602999504656, 2.776606300030835, 2.9763815000187606, 3.1514293999643996, 3.3264487999258563, 3.5014015999622643, 3.676423499942757, 3.859784899977967, 4.0848618999589235, 4.259868799941614, 4.434867299976759, 4.685133000020869]"	64.52966240001842	64.53531049995217	66.0272575999843	66.03539370000362								20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	14	0	5	5	3	66.03539370000362													66.02743949997239	66.03539370000362	66.03539370000362	66.03539370000362	66.03539370000362	66.03539370000362	0.005792699987068772	0.005792699987068772	0.005792699987068772	66.03539370000362	69.56266940000933	15	0.70	True	"[0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888]"	"[-0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0.24207819998264313, 0.4504780999850482, 0.6672229000832886, 0.8504886000882834, 1.0421863000374287, 1.2253879000199959, 1.4087189000565559, 1.6004251000704244, 2.092258100048639, 2.250437100068666, 2.4422931000590324, 2.633942999993451, 3.0338658000109717, 3.2257350999861956, 3.408855100045912]"	15	"[0.2402738000964746, 0.4486728000920266, 0.6654204000951722, 0.8486793000483885, 1.0403768001124263, 1.223577400087379, 1.4069097000174224, 1.59861860005185, 2.0904487000079826, 2.24862910003867, 2.4404836000176147, 2.632134500076063, 3.032053300063126, 3.2239345000125468, 3.4070481000235304]"	"[0.33166610007174313, 0.548348700045608, 0.765114700072445, 0.9318030000431463, 1.1234294000314549, 1.306747000082396, 1.5150879001012072, 1.6901359000476077, 2.106803600094281, 2.3484769000206143, 2.5568426001118496, 2.7665986000793055, 3.1153203001013026, 3.2903384000528604, 3.5235596999991685]"	69.56348369992338	69.56902229995467	71.06095439998899	71.06911429995671								20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	40	0	6	6	9	71.06911429995671													71.06113479996566	71.06911429995671	71.06911429995671	71.06911429995671	71.06911429995671	71.06911429995671	0.005691699916496873			71.06911429995671	76.96272029995453	19	0.95	False	"[0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888]"	"[-0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.483909000060521, 1.6838962000329047, 1.92541969998274, 2.142203400027938, 2.350452500046231, 2.5756036000093445, 2.8089522999944165, 3.025656700017862, 3.225729300058447, 3.4506883000722155, 3.667397000011988, 3.859062100062147, 4.0674042999744415, 4.275825900025666, 4.475757900043391, 4.659126800019294, 4.842437200015411, 5.050803899997845, 5.259355399990454, 5.900705700041726]"	20	"[1.4820367000065744, 1.6820183999370784, 1.9235384999774396, 2.140332099981606, 2.3485755999572575, 2.5737240000162274, 2.807077100034803, 3.0237825999502093, 3.223855899996124, 3.4488148000091314, 3.665520600043237, 3.857187299989164, 4.06552920001559, 4.273952499963343, 4.473877500044182, 4.657246800023131, 4.840568899991922, 5.048944500042126, 5.257477500010282, 5.89876260003075]"	"[1.606717300019227, 1.8234049000311643, 2.0151220000116155, 2.206745299976319, 2.4484259999589995, 2.681809699977748, 2.923452500021085, 3.123481299960986, 3.331852599978447, 3.5651638000272214, 3.7652651999378577, 3.956874500028789, 4.165442000026815, 4.381929700030014, 4.565250899991952, 4.748626000015065, 4.948635200038552, 5.148781499941833, 5.357059399946593, 5.898766699945554]"	76.96375250001438	76.96951830002945	78.46146699995734	78.48630580003373								20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	84	0	7	7	19	78.48630580003373													78.46164090000093	78.48630580003373	78.48630580003373	78.48630580003373	78.48630580003373	78.48630580003373	-0.0008907000301405787	-0.0008907000301405787	-0.0008907000301405787	78.48630580003373	83.22164739994332	20	1.00	False	"[0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888]"	"[-0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.28378900000825524, 0.5336531000211835, 0.7254740000935271, 0.9170809000497684, 1.1254659000551328, 1.3420534000033513, 1.5337071000831202, 1.725414999993518, 1.925411400035955, 2.125425499980338, 2.342096999986097, 2.842375300009735, 3.0673321000067517, 3.242385199991986, 3.425686200032942, 3.6090547000057995, 3.7924568000016734, 3.9924210000317544, 4.200784699991345, 4.375811500009149, 4.75907630007714]"	21	"[0.27248649997636676, 0.5223453000653535, 0.7141618999885395, 0.905777300009504, 1.1141562999691814, 1.330741100013256, 1.5223977999994531, 1.7141071000369266, 1.9141030999599025, 2.1141115999780595, 2.330789600033313, 2.8310725999763235, 3.0560265000676736, 3.231086099985987, 3.41438139998354, 3.5977538999868557, 3.781146500026807, 3.9811148999724537, 4.189485499984585, 4.364502500044182, 4.747707200003788]"	"[0.3888441000599414, 0.5972446000669152, 0.8055256999796256, 1.0139062000671402, 1.2222281000576913, 1.4389660999877378, 1.6223050999687985, 1.8140488000353798, 2.013954699970782, 2.2222865000367165, 2.4306443000677973, 2.930687800049782, 3.130748499999754, 3.3390382999787107, 3.5224026000360027, 3.7057448000414297, 3.8974191000452265, 4.089094300055876, 4.297458800021559, 4.480841999989934, 4.747711200034246]"	83.22260859992821	83.22829410003033	84.72025979997125	84.72846629994456								20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
balloon.png	57	0	8	8	13	84.72846629994456													84.72043660003692	84.72846629994456	84.72846629994456	84.72846629994456	84.72846629994456	84.72846629994456	-0.0009783999994397163	-0.0009783999994397163	-0.0009783999994397163	84.72846629994456	89.38045039994176	20	1.00	False	"[0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888]"	"[-0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518, -0.3768518518518518]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.31696179998107255, 0.5087429999839514, 0.6836561999516562, 0.8836981999920681, 1.0920288999332115, 1.3004393000155687, 1.500493000028655, 1.7006999999284744, 1.9422693999949843, 2.1422643000259995, 2.35893450002186, 2.5589480999624357, 2.7339534999337047, 2.942427400033921, 3.158995599951595, 3.5423520000185817, 3.7592892999527976, 3.9507328999461606, 4.134047899977304, 4.3924080999568105, 4.659112100023776]"	21	"[0.31484280002769083, 0.5066213000100106, 0.6815428999252617, 0.8815792000386864, 1.0899132000049576, 1.2983222999610007, 1.4983783999923617, 1.6985939999576658, 1.9401595999952406, 2.140144699951634, 2.3568204999901354, 2.5568283000029624, 2.731839600019157, 2.9403190999291837, 3.1568833999335766, 3.540233999956399, 3.757177699939348, 3.948614599998109, 4.131927100010216, 4.390292400028557, 4.656933099962771]"	"[0.3813686999492347, 0.564719200017862, 0.7814231000375003, 0.9897528999717906, 1.1980987000279129, 1.4086313999723643, 1.6067154000047594, 1.8232506000204012, 2.056495500029996, 2.2564951999811456, 2.4731858000159264, 2.656545100035146, 2.848210299969651, 3.064983099931851, 3.2732497999677435, 3.690029999939725, 3.8650985999265686, 4.048311799997464, 4.273299899999984, 4.498373199952766, 4.656937299994752]"	89.3815934000304	89.38705160003155	90.87902909994591	90.88718089996837								20	03	2024-02-14_11h31.28.597	BART_exp	2023.2.3	119.99068870753067	2024-02-14 11h31.37.639341 +0100	
