image	max_pumps	pump_loop.thisRepN	pump_loop.thisTrialN	pump_loop.thisN	pump_loop.thisIndex	thisRow.t	notes	Welcome.started	text_welcome.started	mouse_welcome.started	continue_welcome.started	Welcome.stopped	mouse_welcome.x	mouse_welcome.y	mouse_welcome.leftButton	mouse_welcome.midButton	mouse_welcome.rightButton	mouse_welcome.time	Demographics.started	text_demographics.started	mouse_demographics.started	text_age_demographics.started	text_age_input.started	text_gender_demographics.started	slider_gender.started	continue_demographics.started	Demographics.stopped	mouse_demographics.x	mouse_demographics.y	mouse_demographics.leftButton	mouse_demographics.midButton	mouse_demographics.rightButton	mouse_demographics.time	text_age_input.text	slider_gender.response	slider_gender.rt	Instructions.started	text_instructions_center.started	text_right_instruction.started	mouse_instructions.started	continue_instructions.started	back_instructions.started	back_instructions.stopped	stim_balloon_instructions.started	stim_balloon_instructions.stopped	stim_balloon_burst_instructions.started	stim_balloon_burst_instructions.stopped	text_balloon_value_instructions.started	text_bank_value_instructions.started	marker_balloon_value.started	marker_balloon_value.stopped	marker_bank_value.started	marker_bank_value.stopped	button_balloon_instructions.started	button_balloon_instructions.stopped	Instructions.stopped	mouse_instructions.x	mouse_instructions.y	mouse_instructions.leftButton	mouse_instructions.midButton	mouse_instructions.rightButton	mouse_instructions.time	button_balloon_instructions.numClicks	button_balloon_instructions.timesOn	button_balloon_instructions.timesOff	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	Test_trials.started	stim_balloon.started	stim_balloon_burst.started	stim_balloon_burst.stopped	text_ballon_value.started	text_bank.started	mouse.started	sound_bang.started	sound_bang.stopped	button_balloon.started	Test_trials.stopped	n_pumps	earnings	popped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	button_balloon.numClicks	button_balloon.timesOn	button_balloon.timesOff	Feedback.started	text_feedback.started	Feedback.stopped	text_feedback.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.03913459999967017	0.04663079999954789	0.03945680000106222	0.04663079999954789	16.898262700000487	[0.7101851851851851]	[-0.3888888888888889]	[1]	[0]	[0]	[16.7333486000025]																																																																																													19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
																			16.898330899999564	16.92280860000028	0.005541800001083175	16.92280860000028	16.92280860000028	16.92280860000028	16.92280860000028	16.92280860000028	23.517480700000306	"[-0.15462962962962962, 0.7231481481481481]"	"[-0.1935185185185185, -0.40555555555555556]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[4.127585499998531, 6.527758700001868]"																																																																														19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
																																		25	Männlich	4.2339400999990175	23.51755520000006	23.539936900000612	23.539936900000612	0.0014143000007607043	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	23.539936900000612	80.94477360000019	"[0.7240740740740741, 0.003703703703703704, -0.012037037037037037, 0.7722222222222223, 0.7185185185185186, 0.6842592592592592, 0.687962962962963, 0.687962962962963]"	"[-0.40370370370370373, -0.05555555555555555, -0.022222222222222223, -0.41574074074074074, -0.3824074074074074, -0.4046296296296296, -0.4027777777777778, -0.4027777777777778]"	"[1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0]"	"[6.255208599999605, 21.967196099998546, 23.984053299998777, 24.767235600000276, 28.717524499999854, 40.086364399998274, 51.47847289999845, 57.2850471999991]"																																																	19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
																																																															0			80.94492470000114	80.952287600001	80.952287600001	0.0003949999991164077	86.90328520000185	[0.6824074074074075]	[-0.3990740740740741]	[1]	[0]	[0]	[5.957586500000616]																																			19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
balloon.png	33	0	0	0	1	86.93602660000033																																																																							86.90952240000115	86.93602660000033	86.93602660000033	86.93602660000033	86.93602660000033	86.93602660000033	0.007964299999002833	0.007964299999002833	0.007964299999002833	86.93602660000033	120.26492420000068	10	0.50	False	"[-0.003703703703703704, -0.003703703703703704, 0.040740740740740744, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664]"	"[-0.03981481481481482, -0.03981481481481482, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[3.8942733999974735, 4.819153299999016, 7.402686299999914, 11.103123900000355, 14.828339199997572, 15.42822410000008, 16.8033179999984, 21.487156799998047, 26.754096099997696, 30.212628699999186, 30.93768060000002, 32.046251399999164, 33.35446849999789]"	11	"[7.388831200001732, 11.089272200002597, 14.814483400001336, 15.414368400000967, 16.78948920000039, 21.473305000003165, 26.74024140000256, 30.19878620000236, 30.923827300000994, 32.03239450000183, 33.34054560000004]"	"[7.972024200000305, 11.68063770000299, 15.014190700003383, 15.505904500001634, 16.839361400001508, 21.54804890000014, 26.823438300001726, 30.281953800000338, 31.015452300001925, 32.12373740000112, 33.34055030000309]"	120.26606159999938	120.27994709999984	121.7718343000015									19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
balloon.png	1	0	1	1	0	121.79679860000033																																																																							121.77201770000102	121.79679860000033	121.79679860000033	121.79679860000033	121.79679860000033	121.79679860000033	0.007167499999923166	0.007167499999923166	0.007167499999923166	121.79679860000033	128.38263390000066	2	0.05	True	"[0.041666666666666664, 0.041666666666666664]"	"[-0.387037037037037, -0.387037037037037]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[5.768010200001299, 6.484325199999148]"	2	"[5.756424600000173, 6.472732199999882]"	"[5.8559548999983235, 6.589268299998366]"	128.38319720000072	128.3972618000007	129.88907140000083									19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
balloon.png	127	0	2	2	4	129.90570189999926																																																																							129.88924469999984	129.90570189999926	129.90570189999926	129.90570189999926	129.90570189999926	129.90570189999926	0.007295799998246366	0.007295799998246366	0.007295799998246366	129.90570189999926	149.70052059999944	10	0.50	False	"[0.03796296296296296, 0.03796296296296296, 0.03796296296296296, 0.03796296296296296, 0.03796296296296296, 0.03796296296296296, 0.03796296296296296, 0.03796296296296296, 0.03796296296296296, 0.03796296296296296, 0.03796296296296296]"	"[-0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[5.451083799998742, 6.11759130000064, 6.876080000001821, 7.626151200001914, 9.534492300001148, 10.12616849999904, 11.276403899999423, 15.301628900000651, 17.560150400000566, 18.785297999998875, 19.810357599999406]"	11	"[5.446556800001417, 6.113053299999592, 6.871538200000941, 7.621606900000188, 9.529968099999678, 10.121629900000698, 11.271866500002943, 15.297086500002479, 17.55561520000265, 18.780756100000872, 19.80575239999962]"	"[5.5878650000013295, 6.26287930000035, 6.996278900001926, 7.738048600000184, 9.654814000001352, 10.238167800001975, 11.371587500001624, 15.380177099999855, 17.64700350000203, 18.872071199999482, 19.805757000001904]"	149.70126000000164	149.70711830000073	151.1991104000008	151.21553580000182								19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
balloon.png	96	0	3	3	3	151.21553580000182																																																																							151.19929609999963	151.21553580000182	151.21553580000182	151.21553580000182	151.21553580000182	151.21553580000182	-0.0006978999990678858	-0.0006978999990678858	-0.0006978999990678858	151.21553580000182	175.5854670000008	16	0.80	False	"[0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852]"	"[-0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[3.608781800001452, 4.509095000001253, 5.459023500003241, 6.709208800002671, 7.90101340000183, 9.82590110000092, 10.459246300000814, 10.884445400002733, 11.451140000001033, 12.792755900001794, 14.384609400000045, 15.184638700000505, 15.876449800001865, 17.851616300002206, 20.46023640000203, 23.03526140000031, 24.3852128000035]"	17	"[3.6048119999977644, 4.505124399998749, 5.455052299999807, 6.705233599997882, 7.89704349999738, 9.821928800000023, 10.455268599998817, 10.880476099999214, 11.447178200000053, 12.788782499999797, 14.38063979999788, 15.180667599997832, 15.872478999997838, 17.847642199998518, 20.45626419999826, 23.03128529999958, 24.381171599998197]"	"[3.712991599997622, 4.638052399997832, 5.588227999996889, 6.83820139999807, 8.063332399997307, 9.971768499999598, 10.54679380000016, 10.95540329999858, 11.555241499998374, 12.863640799998393, 14.455405599997903, 15.255450999997265, 15.963846699996793, 17.938973299998906, 20.564231499996822, 23.1226594999971, 24.381179599997267]"	175.58639600000242	175.59226620000118	177.08421240000098	177.10073670000202								19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
balloon.png	64	0	4	4	2	177.10073670000202																																																																							177.08439920000092	177.10073670000202	177.10073670000202	177.10073670000202	177.10073670000202	177.10073670000202	-0.0007081000003381632	-0.0007081000003381632	-0.0007081000003381632	177.10073670000202	194.02884710000217	16	0.80	False	"[0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852]"	"[-0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[4.2342463999993925, 4.992460299999948, 5.659168599999248, 6.375919400001294, 6.8009235999998054, 7.217614900000626, 7.734317800001008, 8.717696600000636, 9.267629199999647, 9.792831800001295, 10.259346599999844, 10.768056100001559, 12.392999700001383, 12.568149400001857, 13.259539000002405, 16.326660400001856, 16.943512400001055]"	17	"[4.224883099999715, 4.983091500002047, 5.6498004000022775, 6.366554899999755, 6.791558600001736, 7.208252500000526, 7.724974100001418, 8.708336899999267, 9.25827240000217, 9.783466299999418, 10.249981100001605, 10.758696699998836, 12.383633500001451, 12.558789700000489, 13.250168999999005, 16.31729990000167, 16.934085400000185]"	"[4.3410708000010345, 5.141114300000481, 5.857839799999056, 6.499785200001497, 6.907910900001298, 7.3163100999991, 7.824733500001457, 8.824716600000102, 9.383183400001144, 9.899918900002376, 10.366499300002033, 10.875045700002374, 12.475066800001514, 12.674991200001386, 13.325119500001165, 16.400278900000558, 16.934090499999]"	194.02971230000185	194.03522169999997	195.52722809999977	195.53536280000117								19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
																																																																																																								195.5272643999997	195.53536280000117	195.53536280000117	202.3028594000025	space	6.762651099998038	None	19	01	2024-02-08_16h37.30.577	BART_trial	2023.2.3	119.97326995443595	2024-02-08 16h37.59.527645 +0100	
