"image"	"max_pumps"	"pump_loop.thisRepN"	"pump_loop.thisTrialN"	"pump_loop.thisN"	"pump_loop.thisIndex"	"thisRow.t"	"notes"	"Welcome.started"	"text_welcome.started"	"mouse_welcome.started"	"continue_welcome.started"	"Welcome.stopped"	"mouse_welcome.x"	"mouse_welcome.y"	"mouse_welcome.leftButton"	"mouse_welcome.midButton"	"mouse_welcome.rightButton"	"mouse_welcome.time"	"Demographics.started"	"text_demographics.started"	"mouse_demographics.started"	"text_age_demographics.started"	"text_age_input.started"	"text_gender_demographics.started"	"slider_gender.started"	"continue_demographics.started"	"Demographics.stopped"	"mouse_demographics.x"	"mouse_demographics.y"	"mouse_demographics.leftButton"	"mouse_demographics.midButton"	"mouse_demographics.rightButton"	"mouse_demographics.time"	"text_age_input.text"	"slider_gender.response"	"slider_gender.rt"	"Instructions.started"	"text_instructions_center.started"	"text_right_instruction.started"	"mouse_instructions.started"	"continue_instructions.started"	"back_instructions.started"	"back_instructions.stopped"	"stim_balloon_instructions.started"	"stim_balloon_instructions.stopped"	"stim_balloon_burst_instructions.started"	"stim_balloon_burst_instructions.stopped"	"text_balloon_value_instructions.started"	"text_bank_value_instructions.started"	"marker_balloon_value.started"	"marker_balloon_value.stopped"	"marker_bank_value.started"	"marker_bank_value.stopped"	"button_balloon_instructions.started"	"button_balloon_instructions.stopped"	"Instructions.stopped"	"mouse_instructions.x"	"mouse_instructions.y"	"mouse_instructions.leftButton"	"mouse_instructions.midButton"	"mouse_instructions.rightButton"	"mouse_instructions.time"	"button_balloon_instructions.numClicks"	"button_balloon_instructions.timesOn"	"button_balloon_instructions.timesOff"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"Test_trials.started"	"stim_balloon.started"	"stim_balloon_burst.started"	"stim_balloon_burst.stopped"	"text_ballon_value.started"	"text_bank.started"	"mouse.started"	"sound_bang.started"	"sound_bang.stopped"	"button_balloon.started"	"Test_trials.stopped"	"n_pumps"	"earnings"	"popped"	"mouse.x"	"mouse.y"	"mouse.leftButton"	"mouse.midButton"	"mouse.rightButton"	"mouse.time"	"button_balloon.numClicks"	"button_balloon.timesOn"	"button_balloon.timesOff"	"Feedback.started"	"text_feedback.started"	"Feedback.stopped"	"text_feedback.stopped"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...119"
NA	NA	NA	NA	NA	NA	NA	NA	0.0386886000051163	0.0481542000052286	0.039014900001348	0.0481542000052286	23.8252876000042	"[0.687037037037037]"	"[-0.3851851851851852]"	"[1]"	"[0]"	"[0]"	"[23.702422600006685]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8253580000019	23.8580672000098	0.00585440000577364	23.8580672000098	23.8580672000098	23.8580672000098	23.8580672000098	23.8580672000098	30.63612380001	"[-0.4444444444444444, 0.6712962962962963]"	"[-0.20185185185185187, -0.3787037037037037]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[5.185597800009418, 6.719065900004352]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	"Weiblich"	5.25869480000983	30.6362016000057	30.6585221999994	30.6585221999994	0.0014277000009315	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	30.6585221999994	140.166834300006	"[0.7111111111111111, 0.7111111111111111, 0.5685185185185185, 0.016666666666666666, -0.07407407407407407, 0.662962962962963, 0.687962962962963, -0.018518518518518517, 0.7342592592592593, 0.7398148148148148, 0.5157407407407407, 0.48148148148148145, -0.06944444444444445, 0.5712962962962963, 0.7592592592592593, 0.725925925925926, 0.725925925925926, 0.725925925925926]"	"[-0.37037037037037035, -0.37037037037037035, -0.36944444444444446, -0.36944444444444446, -0.3731481481481482, -0.40185185185185185, -0.3824074074074074, 0.012037037037037037, -0.38333333333333336, -0.3638888888888889, -0.3787037037037037, -0.3824074074074074, -0.008333333333333333, -0.41944444444444445, -0.38981481481481484, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336]"	"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"	"[6.972165699990001, 7.05303830000048, 8.29947149999498, 30.526662000003853, 35.226261199990404, 36.40966499999922, 40.759717099994305, 51.662104699993506, 53.97881519999646, 80.36367359998985, 86.14506039999833, 89.88917819999915, 94.74827840000216, 97.23180090000096, 99.7722175999952, 102.48216309999407, 107.64038409999921, 109.42168210000091]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	140.167184100006	140.17425370001	140.17425370001	0.0004211000050418	143.766606200006	"[0.6916666666666667]"	"[-0.4046296296296296]"	"[1]"	"[0]"	"[0]"	"[3.5986167000082787]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
"balloon.png"	1	0	0	0	0	143.791163500005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	143.772803800006	143.791163500005	143.791163500005	143.791163500005	143.791163500005	143.791163500005	0.00799819998792372	0.00799819998792372	0.00799819998792372	143.791163500005	148.368461699996	2	0.05	TRUE	"[-0.004629629629629629, -0.004629629629629629]"	"[-0.40185185185185185, -0.39351851851851855]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[3.3192928999924334, 4.47783519999939]"	2	"[3.311549100006232, 4.470083899999736]"	"[3.3946756000077585, 4.578082200008794]"	148.369361300007	148.383142899998	149.874970400007	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
"balloon.png"	96	0	1	1	3	149.891601099996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	149.875152100009	149.891601099996	149.891601099996	149.891601099996	149.891601099996	149.891601099996	0.00715019999188371	0.00715019999188371	0.00715019999188371	149.891601099996	153.526741299997	1	0.05	FALSE	"[-0.010185185185185186, 0.025]"	"[-0.3648148148148148, -0.11018518518518519]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.9674136999965413, 3.6506702000042424]"	1	"[1.9621017000026768]"	"[2.0284422999975504]"	153.527336700005	153.541737699998	155.033624400006	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
"balloon.png"	127	0	2	2	4	155.050251000008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	155.033798400007	155.050251000008	155.050251000008	155.050251000008	155.050251000008	155.050251000008	0.00764520000666379	0.00764520000666379	0.00764520000666379	155.050251000008	164.9443359	8	0.4	FALSE	"[-0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, 0.04259259259259259, -0.017592592592592594]"	"[-0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.36666666666666664, -0.05648148148148148]"	"[1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[2.634002300008433, 3.184031100012362, 4.075768800001242, 4.76764470001217, 6.059227500009001, 6.534384200000204, 7.492769700009376, 8.892738200011081, 9.909625000000233]"	8	"[2.627663199993549, 3.1776858999946853, 4.06942600000184, 4.761303399995086, 6.052882100004354, 6.528036499992595, 7.486422899994068, 8.886397700000089]"	"[2.702498700004071, 3.2609585000027437, 4.169261100003496, 4.860973599992576, 6.152746099993237, 6.644418700001552, 7.577899800002342, 8.952928300001076]"	164.945092499998	164.950929800005	166.442892799998	166.459382300003	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
"balloon.png"	64	0	3	3	2	166.459382300003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166.443072599999	166.459382300003	166.459382300003	166.459382300003	166.459382300003	166.459382300003	-0.00079040000855457	-0.00079040000855457	-0.00079040000855457	166.459382300003	176.119944899998	9	0.45	FALSE	"[0.028703703703703703, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025]"	"[-0.38425925925925924, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594, -0.37592592592592594]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.1589093999937177, 1.825422099995194, 2.8672621000005165, 4.033968299991102, 4.625598700004048, 6.125867800001288, 6.934245500000543, 7.584161299993866, 8.425878800000646, 9.67595170000277]"	10	"[1.152030500001274, 1.8185467000002973, 2.8603829000057885, 4.027090400006273, 4.618723000006867, 6.118990000002668, 6.927369200013345, 7.57728730000963, 8.419010200013872, 9.669012700003805]"	"[1.2100332000118215, 1.8933979000139516, 2.9601652000128524, 4.118563500000164, 4.726942500012228, 6.235356500008493, 7.0354628000059165, 7.693789400000242, 8.518920800008345, 9.669017600012012]"	176.120683100002	176.126682200003	177.618662599998	177.6434801	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
"balloon.png"	33	0	4	4	1	177.6434801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	177.618840499999	177.6434801	177.6434801	177.6434801	177.6434801	177.6434801	-0.00054949999321252	-0.00054949999321252	-0.00054949999321252	177.6434801	188.270733600002	12	0.6	FALSE	"[0.012037037037037037, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.003703703703703704, -0.012962962962962963]"	"[-0.36574074074074076, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3685185185185185, -0.3768518518518518]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.0170136999950046, 2.6922415000008186, 3.3923085999995237, 4.225592699993285, 5.350787200004561, 6.259035600000061, 6.892559600004461, 7.275871999998344, 7.809109499998158, 8.22580719999678, 8.592696599996998, 8.96773609999218, 10.65096289999201]"	13	"[1.0054344000091078, 2.680669100009254, 3.380720900007873, 4.21400910000375, 5.339207700002589, 6.247460500002489, 6.8809747000050265, 7.264281100011431, 7.797525200003292, 8.214223900009529, 8.581113400010508, 8.95615580001322, 10.639309000005596]"	"[1.0719571000081487, 2.7720327000133693, 3.472077200000058, 4.313855800006422, 5.430615800010855, 6.355684599999222, 6.9723669000086375, 7.33902310000849, 7.872416600002907, 8.28213279999909, 8.65576740000688, 9.055808000004617, 10.63931370001228]"	188.271588600008	188.277505200007	189.769515499996	189.7776094	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	189.76955550001	189.7776094	189.7776094	197.220198800002	"space"	7.43713410000782	"None"	29	"01"	"2024-02-19_15h03.22.335"	"BART_trial"	"2023.2.3"	119.972838145137	"2024-02-19 15h03.37.352080 +0100"	NA
